Job ID,Agency,num_positions,Full/Part,Career Level,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Posting Date,title,category,lon,lat
420649,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),45000,50000,Annual,180 Maiden Lane,Background Investigation,10/26/2019,Investigator,Public Safety,-74.00545319999999,40.7052684
420659,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),52524,64500,Annual,"33 Beaver St, New York Ny",Office of Driver Education,10/25/2019,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828
420659,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),52524,64500,Annual,"33 Beaver St, New York Ny",Office of Driver Education,10/25/2019,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828
420704,ADMIN TRIALS AND HEARINGS,1,F,Entry-Level,29483,33906,Annual,9 Bond Street,Clerk's Office BK,11/26/2019,Claim Assoviate,Community,-73.9786235,40.7257993
420704,ADMIN TRIALS AND HEARINGS,1,F,Entry-Level,29483,33906,Annual,9 Bond Street,Clerk's Office BK,11/26/2019,Claim Assoviate,Community,-73.9786235,40.7257993
420708,DEPARTMENT OF CORRECTION,20,F,Entry-Level,56473,56473,Annual,75-20 Astoria Blvd,Investigation Division,10/28/2019,Investigator,Public Safety,-73.89321269999999,40.7645473
420708,DEPARTMENT OF CORRECTION,20,F,Entry-Level,56473,56473,Annual,75-20 Astoria Blvd,Investigation Division,10/28/2019,Investigator,Public Safety,-73.89321269999999,40.7645473
420764,DEPARTMENT OF PROBATION,1,F,Experienced (non-manager),40963,55196,Annual,"33 Beaver St, New York Ny",Operations,10/28/2019,City Officer,Public Safety,-74.0119503,40.7050828
420764,DEPARTMENT OF PROBATION,1,F,Experienced (non-manager),40963,55196,Annual,"33 Beaver St, New York Ny",Operations,10/28/2019,City Officer,Public Safety,-74.0119503,40.7050828
420767,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),53956,60353,Annual,180 Maiden Lane,Squad 2,10/29/2019,Investigator,Public Safety,-74.00545319999999,40.7052684
420767,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),53956,60353,Annual,180 Maiden Lane,Squad 2,10/29/2019,Investigator,Public Safety,-74.00545319999999,40.7052684
420784,HRA/DEPT OF SOCIAL SERVICES,1,F,Manager,69940,139426,Annual,15 Metrotech,Mgmt Information System-MGR,10/28/2019,Manager,	Technology & Data,-73.9839499,40.694028
420786,OFF OF PAYROLL ADMINISTRATION,1,F,Experienced (non-manager),32850,48940,Annual,5 Manhattan West,Citywide User Support,10/29/2019,Claim Assoviate,	Technology & Data,-73.99935239999999,40.753058
420805,LAW DEPARTMENT,1,F,Experienced (non-manager),40017,62820,Annual,"100 Church St., N.Y.",Tort: New York,10/29/2019,Claim Assoviate,Community,-74.01011419999999,40.71330040000001
421010,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),54638,83500,Annual,59-17 Junction Blvd Corona Ny,LongTerm Planning&Sustainablty,11/12/2019,Administration,Finance,-73.8644434,40.7348102
421010,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),54638,83500,Annual,59-17 Junction Blvd Corona Ny,LongTerm Planning&Sustainablty,11/12/2019,Administration,Finance,-73.8644434,40.7348102
421014,DEPARTMENT OF TRANSPORTATION,2,F,Experienced (non-manager),65731,97873,Annual,55 Water St Ny Ny,Personnel,12/06/2019,Analyst,Community,-74.0091879,40.7034619
421034,OFFICE OF MANAGEMENT & BUDGET,1,F,Experienced (non-manager),98388,98388,Annual,255 Greenwich Street,Community Development,11/04/2019,Analyst,Finance,-74.01091439999999,40.7143284
421034,OFFICE OF MANAGEMENT & BUDGET,1,F,Experienced (non-manager),98388,98388,Annual,255 Greenwich Street,Community Development,11/04/2019,Analyst,Finance,-74.01091439999999,40.7143284
421087,DEPARTMENT OF CORRECTION,1,F,Entry-Level,38620,43641,Annual,"Hazen St-G.M.D.C., E. Elm, Ny",CWOD I-Civilian,11/01/2019,Supervisor,Operation & Maintenance,-73.8822449,40.7904954
421087,DEPARTMENT OF CORRECTION,1,F,Entry-Level,38620,43641,Annual,"Hazen St-G.M.D.C., E. Elm, Ny",CWOD I-Civilian,11/01/2019,Supervisor,Operation & Maintenance,-73.8822449,40.7904954
421124,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),54100,62215,Annual,"33 Beaver St, New York Ny",Programs & Operations,10/30/2019,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828
421124,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),54100,62215,Annual,"33 Beaver St, New York Ny",Programs & Operations,10/30/2019,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828
421132,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),75000,121678,Annual,42-09 28th Street,Network Technology Services,12/27/2019,Engineer,	Technology & Data,-73.9390619,40.7493572
421132,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),75000,121678,Annual,42-09 28th Street,Network Technology Services,12/27/2019,Engineer,	Technology & Data,-73.9390619,40.7493572
421214,NYC HOUSING AUTHORITY,4,F,Experienced (non-manager),61010,87009,Annual,Environmental Health & Safety,Environmental Health & Safety,01/13/2020,Inspector,Public Safety,-106.7583253,35.0661321
421214,NYC HOUSING AUTHORITY,4,F,Experienced (non-manager),61010,87009,Annual,Environmental Health & Safety,Environmental Health & Safety,01/13/2020,Inspector,Public Safety,-106.7583253,35.0661321
421236,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,80557,111917,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Arch,11/01/2019,Architector,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
421236,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,80557,111917,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Arch,11/01/2019,Architector,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
421242,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),57078,65640,Annual,59-17 Junction Blvd Corona Ny,JOCS- IFA,11/20/2019,Assistant,"Engineering, Architecture, & Planning",-73.8644434,40.7348102
421242,DEPT OF ENVIRONMENT PROTECTION,2,F,Experienced (non-manager),57078,65640,Annual,59-17 Junction Blvd Corona Ny,JOCS- IFA,11/20/2019,Assistant,"Engineering, Architecture, & Planning",-73.8644434,40.7348102
421254,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),80557,111917,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Arch,11/01/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
421254,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),80557,111917,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Arch,11/01/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
421256,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),70900,84547,Annual,"248 E 161St Street, Bronx",Family assessment Program-YFJ,01/24/2020,Youth/Child Development Officer,Social Service,-73.9187548,40.8255371
421258,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),70900,84547,Annual,"345 Adams St., Brooklyn",Family assessment Program-YFJ,01/24/2020,Youth/Child Development Officer,Social Service,-73.9884258,40.6926226
421259,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),70900,84547,Annual,151-20 Jamaica Avenue,Family assessment Program-YFJ,01/24/2020,Youth/Child Development Officer,Social Service,-73.8026642,40.702251
421284,DEPARTMENT OF SANITATION,1,F,Experienced (non-manager),45594,71446,Annual,"125 Worth Street, Nyc",Production Graphics,01/02/2020,Artist,	Technology & Data,-74.002517,40.7157524
421284,DEPARTMENT OF SANITATION,1,F,Experienced (non-manager),45594,71446,Annual,"125 Worth Street, Nyc",Production Graphics,01/02/2020,Artist,	Technology & Data,-74.002517,40.7157524
421434,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),61000,65000,Annual,1775 Grand Concourse Bronx N.Y,Bronx Office,11/01/2019,Economist,"Engineering, Architecture, & Planning",-73.91035459999999,40.8464748
421434,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),61000,65000,Annual,1775 Grand Concourse Bronx N.Y,Bronx Office,11/01/2019,Economist,"Engineering, Architecture, & Planning",-73.91035459999999,40.8464748
421448,POLICE DEPARTMENT,1,F,Experienced (non-manager),81653,81653,Annual,"33 Beaver St, New York Ny",Homeless OutRCH SHLTR SEC DV/C,01/13/2020,Medical Service,Community,-74.0119503,40.7050828
421448,POLICE DEPARTMENT,1,F,Experienced (non-manager),81653,81653,Annual,"33 Beaver St, New York Ny",Homeless OutRCH SHLTR SEC DV/C,01/13/2020,Medical Service,Community,-74.0119503,40.7050828
421502,OFFICE OF MANAGEMENT & BUDGET,1,F,Experienced (non-manager),98388,98388,Annual,255 Greenwich Street,Capital and MGMT Systems,11/04/2019,Analyst,	Technology & Data,-74.01091439999999,40.7143284
421502,OFFICE OF MANAGEMENT & BUDGET,1,F,Experienced (non-manager),98388,98388,Annual,255 Greenwich Street,Capital and MGMT Systems,11/04/2019,Analyst,	Technology & Data,-74.01091439999999,40.7143284
421518,NYC HOUSING AUTHORITY,1,F,Entry-Level,36362,60926,Annual,Astoria,Queens/SI Property Mgmt,01/27/2020,Housing,Operation & Maintenance,-123.8312534,46.1878841
421545,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,62480,70291,Annual,255 Greenwich Street,Capital and MGMT Systems,11/04/2019,Analyst,	Technology & Data,-74.01091439999999,40.7143284
421545,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,62480,70291,Annual,255 Greenwich Street,Capital and MGMT Systems,11/04/2019,Analyst,	Technology & Data,-74.01091439999999,40.7143284
421651,EQUAL EMPLOY PRACTICES COMM,1,F,Experienced (non-manager),54100,62215,Annual,253 Broadway New York Ny,Equal Employment Practices C,11/04/2019,Social Worker,"Policy, Research & Analysis",-74.0075231,40.7134096
421651,EQUAL EMPLOY PRACTICES COMM,1,F,Experienced (non-manager),54100,62215,Annual,253 Broadway New York Ny,Equal Employment Practices C,11/04/2019,Social Worker,"Policy, Research & Analysis",-74.0075231,40.7134096
421692,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62397,71757,Annual,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,11/04/2019,Legal/Attorney,Legal,-73.9356,40.7428
421692,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62397,71757,Annual,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,11/04/2019,Legal/Attorney,Legal,-73.9356,40.7428
421777,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,70291,Annual,255 Greenwich Street,General Counsels Office,11/06/2019,Analyst,Finance,-74.01091439999999,40.7143284
421777,OFFICE OF MANAGEMENT & BUDGET,1,F,Entry-Level,46856,70291,Annual,255 Greenwich Street,General Counsels Office,11/06/2019,Analyst,Finance,-74.01091439999999,40.7143284
421778,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,75000,Annual,"1 Centre St., N.Y.",EDP Audit -  Inspections,11/04/2019,Analyst,	Technology & Data,-74.00371489999999,40.7128306
421778,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,75000,Annual,"1 Centre St., N.Y.",EDP Audit -  Inspections,11/04/2019,Analyst,	Technology & Data,-74.00371489999999,40.7128306
421783,HUMAN RIGHTS COMMISSION,2,F,Experienced (non-manager),63228,72712,Annual,"22 Reade St, Ny",Law Enforc.Bureau Executive,11/04/2019,Legal/Attorney,Legal,-74.0043792,40.7142973
421783,HUMAN RIGHTS COMMISSION,2,F,Experienced (non-manager),63228,72712,Annual,"22 Reade St, Ny",Law Enforc.Bureau Executive,11/04/2019,Legal/Attorney,Legal,-74.0043792,40.7142973
421937,DEPARTMENT OF CORRECTION,1,F,Experienced (non-manager),62862,63031,Annual,"Hazen St-A.M.K.C., E. Elm, Ny",Commissioner,11/14/2019,Analyst,Community,-73.8864466,40.7921377
421937,DEPARTMENT OF CORRECTION,1,F,Experienced (non-manager),62862,63031,Annual,"Hazen St-A.M.K.C., E. Elm, Ny",Commissioner,11/14/2019,Analyst,Community,-73.8864466,40.7921377
422000,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,64922,173486,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/Libraries,11/07/2019,Construction,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422000,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,64922,173486,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/Libraries,11/07/2019,Construction,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422035,OFF OF PAYROLL ADMINISTRATION,1,F,Experienced (non-manager),56013,74479,Annual,5 Manhattan West,Fiscal Services,11/08/2019,Accountant,Finance,-73.99935239999999,40.753058
422040,OFFICE OF THE COMPTROLLER,1,F,Manager,102000,116000,Annual,"1 Centre St., N.Y.",Engineering,11/06/2019,Engineer,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306
422040,OFFICE OF THE COMPTROLLER,1,F,Manager,102000,116000,Annual,"1 Centre St., N.Y.",Engineering,11/06/2019,Engineer,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306
422053,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),84000,92001,Annual,"1 Centre St., N.Y.",O/C Ctywd OCcup Sfty Hlth Co,01/06/2020,Researcher,Public Safety,-74.00371489999999,40.7128306
422053,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),84000,92001,Annual,"1 Centre St., N.Y.",O/C Ctywd OCcup Sfty Hlth Co,01/06/2020,Researcher,Public Safety,-74.00371489999999,40.7128306
422060,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,75000,78000,Annual,253 Broadway New York Ny,Administration-MO,11/06/2019,Researcher,	Technology & Data,-74.0075231,40.7134096
422060,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,75000,78000,Annual,253 Broadway New York Ny,Administration-MO,11/06/2019,Researcher,	Technology & Data,-74.0075231,40.7134096
422062,DEPARTMENT OF BUSINESS SERV.,1,F,Experienced (non-manager),20.9814,34.9174,Hourly,110 William St. N Y,DEFO Labor Services,11/12/2019,Social Worker,Community,-74.0068363,40.7087931
422062,DEPARTMENT OF BUSINESS SERV.,1,F,Experienced (non-manager),20.9814,34.9174,Hourly,110 William St. N Y,DEFO Labor Services,11/12/2019,Social Worker,Community,-74.0068363,40.7087931
422068,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),57078,85646,Annual,55 Water St Ny Ny,OCMC,11/14/2019,Transportation,Community,-74.0091879,40.7034619
422069,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),40017,62820,Annual,55 Water St Ny Ny,Permit Management,11/14/2019,Claim Assoviate,Community,-74.0091879,40.7034619
422095,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),60000,65000,Annual,1775 Grand Concourse Bronx N.Y,Bronx Office,11/07/2019,Assistant,"Engineering, Architecture, & Planning",-73.91035459999999,40.8464748
422095,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),60000,65000,Annual,1775 Grand Concourse Bronx N.Y,Bronx Office,11/07/2019,Assistant,"Engineering, Architecture, & Planning",-73.91035459999999,40.8464748
422118,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),67000,77000,Annual,"120 Broadway, New York, NY",Planning Coordination,01/21/2020,Social Worker,Community,-74.01059839999999,40.7084773
422118,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),67000,77000,Annual,"120 Broadway, New York, NY",Planning Coordination,01/21/2020,Social Worker,Community,-74.01059839999999,40.7084773
422131,FIRE DEPARTMENT,1,F,Experienced (non-manager),98901,136951,Annual,"9 Metrotech Center, Brooklyn N",Bureau of Tech Deve and Syst,01/27/2020,Computer Specialist,	Technology & Data,-73.98500539999999,40.6946556
422136,DEPT OF PARKS & RECREATION,1,F,Experienced (non-manager),133569.36,133569.36,Annual,Randalls Island 5-Boro Shops,CW SHOPS,01/10/2020,Mechanical Specialist,Operation & Maintenance,-73.9230296,40.7992515
422141,LAW DEPARTMENT,1,F,Experienced (non-manager),76206,153666,Annual,"100 Church St., N.Y.",Comm Lit,11/08/2019,Counsel,Legal,-74.01011419999999,40.71330040000001
422152,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),53702,146121,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Arch,11/20/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422152,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),53702,146121,Annual,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Arch,11/20/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422168,NYC EMPLOYEES RETIREMENT SYS,1,F,Entry-Level,64857,98100,Annual,"335 Adams Street, Brooklyn Ny",Executive Management,11/07/2019,Social Worker,Community,-73.9882453,40.6934634
422168,NYC EMPLOYEES RETIREMENT SYS,1,F,Entry-Level,64857,98100,Annual,"335 Adams Street, Brooklyn Ny",Executive Management,11/07/2019,Social Worker,Community,-73.9882453,40.6934634
422172,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),60435,103000,Annual,42-09 28th Street,MH - Assisted out Treatment,12/26/2019,Analyst,Health,-73.9390619,40.7493572
422172,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),60435,103000,Annual,42-09 28th Street,MH - Assisted out Treatment,12/26/2019,Analyst,Health,-73.9390619,40.7493572
422211,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),57078,85646,Annual,30-30 Thomson Ave L I City Qns,Prog Mgmt/Sss-Executive,11/13/2019,Geologist,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422211,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),57078,85646,Annual,30-30 Thomson Ave L I City Qns,Prog Mgmt/Sss-Executive,11/13/2019,Geologist,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422230,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,72038,192152,Annual,30-30 Thomson Ave L I City Qns,Prog Mgmt/Sss-Executive,11/14/2019,Construction,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422230,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,72038,192152,Annual,30-30 Thomson Ave L I City Qns,Prog Mgmt/Sss-Executive,11/14/2019,Construction,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642
422234,OFFICE OF THE COMPTROLLER,1,F,Manager,110000,133900,Annual,"1 Centre St., N.Y.",Asset Management,11/08/2019,Manager,Legal,-74.00371489999999,40.7128306
422234,OFFICE OF THE COMPTROLLER,1,F,Manager,110000,133900,Annual,"1 Centre St., N.Y.",Asset Management,11/08/2019,Manager,Legal,-74.00371489999999,40.7128306
422301,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,75000,Annual,"1 Centre St., N.Y.",Asset Management,11/13/2019,Specialist w/o Job Aspect,Legal,-74.00371489999999,40.7128306
422301,OFFICE OF THE COMPTROLLER,1,F,Experienced (non-manager),65000,75000,Annual,"1 Centre St., N.Y.",Asset Management,11/13/2019,Specialist w/o Job Aspect,Legal,-74.00371489999999,40.7128306
422310,FIRE DEPARTMENT,1,F,Experienced (non-manager),0,140000,Annual,"9 Metrotech Center, Brooklyn N",Bureau of Tech Deve and Syst,01/24/2020,Computer Specialist,	Technology & Data,-73.98500539999999,40.6946556
422310,FIRE DEPARTMENT,1,F,Experienced (non-manager),0,140000,Annual,"9 Metrotech Center, Brooklyn N",Bureau of Tech Deve and Syst,01/24/2020,Computer Specialist,	Technology & Data,-73.98500539999999,40.6946556
422413,DEPT OF INFO TECH & TELECOMM,1,F,Experienced (non-manager),54281,63860,Annual,2 Metro Tech,Information Security,12/02/2019,Analyst,	Technology & Data,-73.9857147,40.693364
422413,DEPT OF INFO TECH & TELECOMM,1,F,Experienced (non-manager),54281,63860,Annual,2 Metro Tech,Information Security,12/02/2019,Analyst,	Technology & Data,-73.9857147,40.693364
422444,NYC HOUSING AUTHORITY,1,F,Experienced (non-manager),79620,117541,Annual,Law-Housing Litigation,Law Department,11/21/2019,Legal/Attorney,Legal,-122.4193413,37.7710943
422444,NYC HOUSING AUTHORITY,1,F,Experienced (non-manager),79620,117541,Annual,Law-Housing Litigation,Law Department,11/21/2019,Legal/Attorney,Legal,-122.4193413,37.7710943
422454,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),55000,59083,Annual,180 Maiden Lane,Squad 6,11/12/2019,Investigator,Public Safety,-74.00545319999999,40.7052684
422454,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),55000,59083,Annual,180 Maiden Lane,Squad 6,11/12/2019,Investigator,Public Safety,-74.00545319999999,40.7052684
