Job ID,Agency,num_positions,Full/Part,Career Level,Salary Range From,Salary Range To,Work Location,Division/Work Unit,Posting Date,title,category,lon,lat,borough
416514,DEPARTMENT OF TRANSPORTATION,1,F,Manager,56990,156829,55 Water St Ny Ny,Facilities Maintenance,10/31/2019,Administration,Operation & Maintenance,-74.0091879,40.7034619,Manhattan
416545,OFFICE OF MANAGEMENT & BUDGET,2,F,Entry-Level,45491,68244,255 Greenwich Street,"Infra, Librar. And Cultural",10/11/2019,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
416545,OFFICE OF MANAGEMENT & BUDGET,2,F,Entry-Level,45491,68244,255 Greenwich Street,"Infra, Librar. And Cultural",10/11/2019,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
416577,POLICE DEPARTMENT,1,F,Manager,56990,156829,"90 Church St, Ny Ny 12Th Floor",Family Assistance Section/CIV,01/24/2020,Medical Service,Community,-74.010691,40.7127392,Manhattan
416577,POLICE DEPARTMENT,1,F,Manager,56990,156829,"90 Church St, Ny Ny 12Th Floor",Family Assistance Section/CIV,01/24/2020,Medical Service,Community,-74.010691,40.7127392,Manhattan
416701,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),55659,70390,180 Maiden Lane,Default,10/16/2019,Analyst,Public Safety,-74.00545319999999,40.7052684,Manhattan
416706,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,90000,100000,"22 Reade St, Ny",Technology Strategy,10/17/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
416706,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,90000,100000,"22 Reade St, Ny",Technology Strategy,10/17/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
416736,DEPT OF HEALTH/MENTAL HYGIENE,1,P,Experienced (non-manager),152609.6,163467.2,NYC - All Boroughs,STI Laboratory,01/08/2020,Medical Service,Health,-73.89987579999999,40.7172127,Queens
416736,DEPT OF HEALTH/MENTAL HYGIENE,1,P,Experienced (non-manager),152609.6,163467.2,NYC - All Boroughs,STI Laboratory,01/08/2020,Medical Service,Health,-73.89987579999999,40.7172127,Queens
416739,HRA/DEPT OF SOCIAL SERVICES,1,F,Entry-Level,35330,40629,"33 Beaver St, New York Ny",Off of Human Capital Mgmt NM,10/15/2019,Claim Associate,Community,-74.0119503,40.7050828,Manhattan
416746,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),58263,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Analyst,Finance,-74.00371489999999,40.7128306,Manhattan
416746,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),58263,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Analyst,Finance,-74.00371489999999,40.7128306,Manhattan
416782,DEPT OF YOUTH & COMM DEV SRVS,3,F,Experienced (non-manager),52524,60403,161 William St  New York N Y,Census,11/01/2019,Social Worker,Social Service,-74.00619,40.710219,Manhattan
416962,DEPT OF YOUTH & COMM DEV SRVS,1,F,Experienced (non-manager),49643,76000,"123 William Street, NY, NY",Financial Management,11/01/2019,Specialist w/o Job Aspect,Finance,-74.0072955,40.7094756,Manhattan
416962,DEPT OF YOUTH & COMM DEV SRVS,1,F,Experienced (non-manager),49643,76000,"123 William Street, NY, NY",Financial Management,11/01/2019,Specialist w/o Job Aspect,Finance,-74.0072955,40.7094756,Manhattan
417085,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417085,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417101,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),49390,65000,59-17 Junction Blvd Corona Ny,Motor Maintenance,11/12/2019,Administration,Community,-73.8644434,40.7348102,Queens
417106,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417106,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417128,DEPT OF CITYWIDE ADMIN SVCS,1,F,Manager,85000,95000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Policy, Research & Analysis",-74.00371489999999,40.7128306,Manhattan
417128,DEPT OF CITYWIDE ADMIN SVCS,1,F,Manager,85000,95000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Policy, Research & Analysis",-74.00371489999999,40.7128306,Manhattan
417137,OFFICE OF EMERGENCY MANAGEMENT,1,F,Manager,56990,85000,165 Cadman Plaza East,Planning,11/01/2019,Manager,Community,-73.9893431,40.6991081,Brooklyn
417137,OFFICE OF EMERGENCY MANAGEMENT,1,F,Manager,56990,85000,165 Cadman Plaza East,Planning,11/01/2019,Manager,Community,-73.9893431,40.6991081,Brooklyn
417145,DEPT OF CITYWIDE ADMIN SVCS,1,F,Manager,85000,95000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Policy, Research & Analysis",-74.00371489999999,40.7128306,Manhattan
417145,DEPT OF CITYWIDE ADMIN SVCS,1,F,Manager,85000,95000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Policy, Research & Analysis",-74.00371489999999,40.7128306,Manhattan
417146,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Policy, Research & Analysis",-74.00371489999999,40.7128306,Manhattan
417146,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Policy, Research & Analysis",-74.00371489999999,40.7128306,Manhattan
417207,ADMIN TRIALS AND HEARINGS,1,F,Experienced (non-manager),80000,100000,"100 Church St., N.Y.","Admin, GC, PI & Exec",10/30/2019,Counsel,Community,-74.01011419999999,40.71330040000001,Manhattan
417207,ADMIN TRIALS AND HEARINGS,1,F,Experienced (non-manager),80000,100000,"100 Church St., N.Y.","Admin, GC, PI & Exec",10/30/2019,Counsel,Community,-74.01011419999999,40.71330040000001,Manhattan
417209,DISTRICT ATTORNEY RICHMOND COU,2,F,Manager,85000,125000,"130 Stuyvesant Place, S.I.",Special Victims,10/18/2019,Legal/Attorney,"Policy, Research & Analysis",-74.0770605,40.6428301,Staten Island
417209,DISTRICT ATTORNEY RICHMOND COU,2,F,Manager,85000,125000,"130 Stuyvesant Place, S.I.",Special Victims,10/18/2019,Legal/Attorney,"Policy, Research & Analysis",-74.0770605,40.6428301,Staten Island
417238,DEPT OF ENVIRONMENT PROTECTION,2,F,Entry-Level,52524,65000,59-17 Junction Blvd Corona Ny,Green Infrastructure,10/21/2019,Social Worker,Community,-73.8644434,40.7348102,Queens
417238,DEPT OF ENVIRONMENT PROTECTION,2,F,Entry-Level,52524,65000,59-17 Junction Blvd Corona Ny,Green Infrastructure,10/21/2019,Social Worker,Community,-73.8644434,40.7348102,Queens
417264,MAYORS OFFICE OF CONTRACT SVCS,1,F,Experienced (non-manager),50000,65000,"22 Reade St, Ny",Technology Strategy,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417264,MAYORS OFFICE OF CONTRACT SVCS,1,F,Experienced (non-manager),50000,65000,"22 Reade St, Ny",Technology Strategy,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417280,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,65000,80000,"22 Reade St, Ny",Technology Strategy,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417280,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,65000,80000,"22 Reade St, Ny",Technology Strategy,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417281,DEPT OF CITYWIDE ADMIN SVCS,1,F,Manager,110000,125000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417281,DEPT OF CITYWIDE ADMIN SVCS,1,F,Manager,110000,125000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417282,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),75000,100000,5 Manhattan West,OPS/Operations Support,10/18/2019,Computer Specialist,	Technology & Data,-73.99935239999999,40.753058,Manhattan
417282,FINANCIAL INFO SVCS AGENCY,1,F,Experienced (non-manager),75000,100000,5 Manhattan West,OPS/Operations Support,10/18/2019,Computer Specialist,	Technology & Data,-73.99935239999999,40.753058,Manhattan
417286,DISTRICT ATTORNEY RICHMOND COU,1,F,Experienced (non-manager),55000,65000,"130 Stuyvesant Place, S.I.",Executive,10/18/2019,Social Worker,Community,-74.0770605,40.6428301,Staten Island
417286,DISTRICT ATTORNEY RICHMOND COU,1,F,Experienced (non-manager),55000,65000,"130 Stuyvesant Place, S.I.",Executive,10/18/2019,Social Worker,Community,-74.0770605,40.6428301,Staten Island
417287,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417287,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),75000,85000,"1 Centre St., N.Y.",Office of Energy Conservatio,11/01/2019,Construction,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
417288,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,100000,120000,"22 Reade St, Ny",Technology Strategy,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417288,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,100000,120000,"22 Reade St, Ny",Technology Strategy,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417300,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,95000,115000,"22 Reade St, Ny",Information Technology,10/18/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417300,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,95000,115000,"22 Reade St, Ny",Information Technology,10/18/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
417303,HRA/DEPT OF SOCIAL SERVICES,1,F,Experienced (non-manager),65731,97873,470 Vanderbilt Ave,Med Insur/Community Svc-NM,10/18/2019,Analyst,"Policy, Research & Analysis",-73.9680195,40.6830766,Brooklyn
417307,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),44104,57000,"33 Beaver St, New York Ny",Office of Data & Technology,10/18/2019,Economist,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
417307,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),44104,57000,"33 Beaver St, New York Ny",Office of Data & Technology,10/18/2019,Economist,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
419921,HUMAN RIGHTS COMMISSION,1,F,Experienced (non-manager),56746,65258,1932 Arthur Ave 2Nd Flr Bronx,Comm.Rel.Bureau-Central,10/21/2019,Social Worker,Community,-73.89285439999999,40.8457866,Bronx
419921,HUMAN RIGHTS COMMISSION,1,F,Experienced (non-manager),56746,65258,1932 Arthur Ave 2Nd Flr Bronx,Comm.Rel.Bureau-Central,10/21/2019,Social Worker,Community,-73.89285439999999,40.8457866,Bronx
419927,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),65783,75651,96-05 Horace Harding Expway,Rev Construction Compliance,10/23/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
419927,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),65783,75651,96-05 Horace Harding Expway,Rev Construction Compliance,10/23/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
419944,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),35330,57236,"40 Worth St., N.Y.",Admin/Oper & Facilities-Exec,11/01/2019,Claim Associate,Community,-74.0069891,40.7172951,Manhattan
419944,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),35330,57236,"40 Worth St., N.Y.",Admin/Oper & Facilities-Exec,11/01/2019,Claim Associate,Community,-74.0069891,40.7172951,Manhattan
419982,TAXI & LIMOUSINE COMMISSION,3,F,Experienced (non-manager),55000,68000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,10/21/2019,Social Worker,Finance,-74.0119503,40.7050828,Manhattan
419982,TAXI & LIMOUSINE COMMISSION,3,F,Experienced (non-manager),55000,68000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,10/21/2019,Social Worker,Finance,-74.0119503,40.7050828,Manhattan
419993,DEPT OF CITYWIDE ADMIN SVCS,1,F,Student,32240,41392,"1 Centre St., N.Y.",FAC MGMT/EXECUTIVE,11/26/2019,Assistant,Operation & Maintenance,-74.00371489999999,40.7128306,Manhattan
419993,DEPT OF CITYWIDE ADMIN SVCS,1,F,Student,32240,41392,"1 Centre St., N.Y.",FAC MGMT/EXECUTIVE,11/26/2019,Assistant,Operation & Maintenance,-74.00371489999999,40.7128306,Manhattan
420007,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),52524,81535,30-30 Thomson Ave L I City Qns,Chief Diversity and Indust Rel,11/01/2019,Social Worker,Community,-73.93617429999999,40.7439642,Queens
420007,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),52524,81535,30-30 Thomson Ave L I City Qns,Chief Diversity and Indust Rel,11/01/2019,Social Worker,Community,-73.93617429999999,40.7439642,Queens
420031,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62215,72000,"31-00 47 Ave, 3 FL, LIC NY",Analytics,10/21/2019,Social Worker,"Policy, Research & Analysis",-73.9356,40.7428,Queens
420031,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),62215,72000,"31-00 47 Ave, 3 FL, LIC NY",Analytics,10/21/2019,Social Worker,"Policy, Research & Analysis",-73.9356,40.7428,Queens
420065,EQUAL EMPLOY PRACTICES COMM,1,F,Manager,63228,72712,253 Broadway New York Ny,Equal Employment Practices C,10/22/2019,Legal/Attorney,Legal,-74.0075231,40.7134096,Manhattan
420065,EQUAL EMPLOY PRACTICES COMM,1,F,Manager,63228,72712,253 Broadway New York Ny,Equal Employment Practices C,10/22/2019,Legal/Attorney,Legal,-74.0075231,40.7134096,Manhattan
420066,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),52137,141865,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Executive,01/06/2020,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
420066,DEPT OF DESIGN & CONSTRUCTION,2,F,Experienced (non-manager),52137,141865,30-30 Thomson Ave L I City Qns,Pub Bldgs/A&E-Executive,01/06/2020,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
420079,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),60000,80000,"1 Centre St., N.Y.",Real Est/Portfolio Plng & Mgmt,01/02/2020,Engineer,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
420079,DEPT OF CITYWIDE ADMIN SVCS,1,F,Experienced (non-manager),60000,80000,"1 Centre St., N.Y.",Real Est/Portfolio Plng & Mgmt,01/02/2020,Engineer,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
420121,PRESIDENT BOROUGH OF MANHATTAN,1,F,Experienced (non-manager),60000,60000,"1 Centre St., N.Y.",Landuse,10/22/2019,Social Worker,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
420121,PRESIDENT BOROUGH OF MANHATTAN,1,F,Experienced (non-manager),60000,60000,"1 Centre St., N.Y.",Landuse,10/22/2019,Social Worker,"Engineering, Architecture, & Planning",-74.00371489999999,40.7128306,Manhattan
420132,DEPARTMENT OF TRANSPORTATION,1,F,Entry-Level,31544,41830,55 Water St Ny Ny,Facilities Maintenance,10/31/2019,City Officer,Operation & Maintenance,-74.0091879,40.7034619,Manhattan
420132,DEPARTMENT OF TRANSPORTATION,1,F,Entry-Level,31544,41830,55 Water St Ny Ny,Facilities Maintenance,10/31/2019,City Officer,Operation & Maintenance,-74.0091879,40.7034619,Manhattan
420239,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,125000,"1 Metro Tech, Brooklyn Ny",Administration-MO,10/23/2019,Researcher,	Technology & Data,-73.98710059999999,40.6932688,Brooklyn
420239,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,125000,"1 Metro Tech, Brooklyn Ny",Administration-MO,10/23/2019,Researcher,	Technology & Data,-73.98710059999999,40.6932688,Brooklyn
420267,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),64507,76745,"150 William Street, New York N",DYFJ Central,01/23/2020,City Officer,"Policy, Research & Analysis",-74.0057361,40.7096402,Manhattan
420294,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,130000,"1 Metro Tech, Brooklyn Ny",Administration-MO,10/23/2019,Researcher,	Technology & Data,-73.98710059999999,40.6932688,Brooklyn
420294,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,130000,"1 Metro Tech, Brooklyn Ny",Administration-MO,10/23/2019,Researcher,	Technology & Data,-73.98710059999999,40.6932688,Brooklyn
420306,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,130000,"1 Metro Tech, Brooklyn Ny",Administration-MO,10/23/2019,Researcher,	Technology & Data,-73.98710059999999,40.6932688,Brooklyn
420306,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,130000,"1 Metro Tech, Brooklyn Ny",Administration-MO,10/23/2019,Researcher,	Technology & Data,-73.98710059999999,40.6932688,Brooklyn
420329,DEPARTMENT OF INVESTIGATION,1,F,Manager,56990,120000,180 Maiden Lane,Squad 10,10/24/2019,Inspector,Public Safety,-74.00545319999999,40.7052684,Manhattan
420329,DEPARTMENT OF INVESTIGATION,1,F,Manager,56990,120000,180 Maiden Lane,Squad 10,10/24/2019,Inspector,Public Safety,-74.00545319999999,40.7052684,Manhattan
420387,BOROUGH PRESIDENT-QUEENS,1,F,Entry-Level,37217,61936,"120-55 Queens Blvd, Queens Ny",Borough President - Queens,11/07/2019,Social Worker,Community,-73.8281571,40.7137004,Queens
420387,BOROUGH PRESIDENT-QUEENS,1,F,Entry-Level,37217,61936,"120-55 Queens Blvd, Queens Ny",Borough President - Queens,11/07/2019,Social Worker,Community,-73.8281571,40.7137004,Queens
420423,NYC EMPLOYEES RETIREMENT SYS,1,F,Entry-Level,82884,95317,"335 Adams Street, Brooklyn Ny",Executive Management,10/31/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
420423,NYC EMPLOYEES RETIREMENT SYS,1,F,Entry-Level,82884,95317,"335 Adams Street, Brooklyn Ny",Executive Management,10/31/2019,Computer Specialist,	Technology & Data,-73.9882453,40.6934634,Brooklyn
420446,OFF OF PAYROLL ADMINISTRATION,1,F,Experienced (non-manager),38851,50000,5 Manhattan West,Citywide User Support,10/25/2019,Claim Associate,	Technology & Data,-73.99935239999999,40.753058,Manhattan
420552,DEPT OF CITYWIDE ADMIN SVCS,2,F,Experienced (non-manager),72800,72800,"1 Centre St., N.Y.",FAC MGMT/MMO_MAN MUNI BLDG,01/02/2020,Other,Operation & Maintenance,-74.00371489999999,40.7128306,Manhattan
420552,DEPT OF CITYWIDE ADMIN SVCS,2,F,Experienced (non-manager),72800,72800,"1 Centre St., N.Y.",FAC MGMT/MMO_MAN MUNI BLDG,01/02/2020,Other,Operation & Maintenance,-74.00371489999999,40.7128306,Manhattan
420619,LAW DEPARTMENT,1,F,Experienced (non-manager),59305,59305,"350 Jay St, Brooklyn  Ny",Operations,10/25/2019,City Officer,Legal,-73.9876482,40.6935265,Brooklyn
420649,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),45000,50000,180 Maiden Lane,Background Investigation,10/26/2019,Investigator,Public Safety,-74.00545319999999,40.7052684,Manhattan
420649,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),45000,50000,180 Maiden Lane,Background Investigation,10/26/2019,Investigator,Public Safety,-74.00545319999999,40.7052684,Manhattan
420659,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),52524,64500,"33 Beaver St, New York Ny",Office of Driver Education,10/25/2019,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
420659,TAXI & LIMOUSINE COMMISSION,1,F,Experienced (non-manager),52524,64500,"33 Beaver St, New York Ny",Office of Driver Education,10/25/2019,Social Worker,"Policy, Research & Analysis",-74.0119503,40.7050828,Manhattan
