Job ID,Civil Service Title,Job Category,title,category
413979,CYBER SECURITY ANALYST,"TECHNOLOGY, DATA & INNOVATION",Analyst,	Technology & Data
413996,COMMUNITY COORDINATOR,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
413996,COMMUNITY COORDINATOR,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
414000,COMMUNITY ASSOCIATE,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
414000,COMMUNITY ASSOCIATE,"POLICY, RESEARCH & ANALYSIS",Social Worker,"Policy, Research & Analysis"
414005,TELECOMMUNICATIONS ASSOCIATE (,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
414005,TELECOMMUNICATIONS ASSOCIATE (,"TECHNOLOGY, DATA & INNOVATION",Telecommunication,	Technology & Data
414029,COMMUNITY ASSOCIATE,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
414029,COMMUNITY ASSOCIATE,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
414032,CLERICAL ASSOCIATE,ADMINISTRATION & HUMAN RESOURCES,Claim Assoviate,Community
414200,YOUTH COORDINATOR (YOUTH SERVI,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Youth/Child Development Officer,Community
414200,YOUTH COORDINATOR (YOUTH SERVI,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Youth/Child Development Officer,Community
414232,PORT MARINE ENGINEER (DEP),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
414232,PORT MARINE ENGINEER (DEP),"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
414333,CLERICAL ASSOCIATE,LEGAL AFFAIRS,Claim Assoviate,Legal
414333,CLERICAL ASSOCIATE,LEGAL AFFAIRS,Claim Assoviate,Legal
414357,COMMUNITY ASSISTANT,ADMINISTRATION & HUMAN RESOURCES,Social Worker,Community
414357,COMMUNITY ASSISTANT,ADMINISTRATION & HUMAN RESOURCES,Social Worker,Community
414365,STAFF ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT TECHNOLOGY, DATA & INNOVATION",Analyst,	Technology & Data
414383,CLAIM SPECIALIST,LEGAL AFFAIRS,Claim Assoviate,Legal
414383,CLAIM SPECIALIST,LEGAL AFFAIRS,Claim Assoviate,Legal
414410,ASSOCIATE QUALITY ASSURANCE SP,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
414410,ASSOCIATE QUALITY ASSURANCE SP,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Inspector,Public Safety
414414,GEOLOGIST,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Geologist,Public Safety
414414,GEOLOGIST,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Geologist,Public Safety
414453,COLLEGE AIDE (ALL CITY DEPTS),HEALTH,Assistant,Health
414453,COLLEGE AIDE (ALL CITY DEPTS),HEALTH,Assistant,Health
414456,PUBLIC HEALTH SANITARIAN,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
414456,PUBLIC HEALTH SANITARIAN,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
414457,COLLEGE AIDE - ASSIGNMENT LEVE,"TECHNOLOGY, DATA & INNOVATION",Assistant,	Technology & Data
414457,COLLEGE AIDE - ASSIGNMENT LEVE,"TECHNOLOGY, DATA & INNOVATION",Assistant,	Technology & Data
414669,INSTITUTIONAL AIDE,SOCIAL SERVICES,Assistant,Social Service
414671,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
414671,ADMINISTRATIVE PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Manager,Public Safety
414700,CERT IT ADMINISTRATOR (DB),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
414700,CERT IT ADMINISTRATOR (DB),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
414721,INDUSTRIAL HYGIENIST,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
414721,INDUSTRIAL HYGIENIST,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
414728,LOCKSMITH,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
414728,LOCKSMITH,BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
414741,PUBLIC HEALTH SANITARIAN,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
414741,PUBLIC HEALTH SANITARIAN,"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Medical Service,Public Safety
414748,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
414748,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
414755,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Manager,	Technology & Data
414760,COMPUTER ASSOC (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION LEGAL AFFAIRS",Computer Specialist,	Technology & Data
414762,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
414762,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
414768,ECONOMIST,"ENGINEERING, ARCHITECTURE, & PLANNING",Economist,"Engineering, Architecture, & Planning"
414768,ECONOMIST,"ENGINEERING, ARCHITECTURE, & PLANNING",Economist,"Engineering, Architecture, & Planning"
414770,COLLEGE AIDE - ASSIGNMENT LEVE,"TECHNOLOGY, DATA & INNOVATION",Assistant,	Technology & Data
414770,COLLEGE AIDE - ASSIGNMENT LEVE,"TECHNOLOGY, DATA & INNOVATION",Assistant,	Technology & Data
414809,CONFIDENTIAL EXAMINER,LEGAL AFFAIRS,Investigator,Legal
414809,CONFIDENTIAL EXAMINER,LEGAL AFFAIRS,Investigator,Legal
414816,ADMINISTRATIVE CLAIM EXAMINER,LEGAL AFFAIRS,Administration,Legal
414816,ADMINISTRATIVE CLAIM EXAMINER,LEGAL AFFAIRS,Administration,Legal
414874,PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
414874,PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
414884,ADMINISTRATIVE PUBLIC INFORMAT,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Administration,Communications & Intergovernmental
414884,ADMINISTRATIVE PUBLIC INFORMAT,COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Administration,Communications & Intergovernmental
414891,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
414891,ADMINISTRATIVE ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
414987,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
414987,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
414988,PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
414988,PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Manager,"Engineering, Architecture, & Planning"
415009,COMMUNITY COORDINATOR,"CONSTITUENT SERVICES & COMMUNITY PROGRAMS ENGINEERING, ARCHITECTURE, & PLANNING",Social Worker,Community
415009,COMMUNITY COORDINATOR,"CONSTITUENT SERVICES & COMMUNITY PROGRAMS ENGINEERING, ARCHITECTURE, & PLANNING",Social Worker,Community
415031,COMMUNITY ASSOCIATE,"TECHNOLOGY, DATA & INNOVATION",Social Worker,	Technology & Data
415031,COMMUNITY ASSOCIATE,"TECHNOLOGY, DATA & INNOVATION",Social Worker,	Technology & Data
415032,COMMUNITY ASSOCIATE,ADMINISTRATION & HUMAN RESOURCES LEGAL AFFAIRS,Social Worker,Community
415032,COMMUNITY ASSOCIATE,ADMINISTRATION & HUMAN RESOURCES LEGAL AFFAIRS,Social Worker,Community
415038,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
415038,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
415047,CITY RESEARCH SCIENTIST,"HEALTH POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
415047,CITY RESEARCH SCIENTIST,"HEALTH POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
415055,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
415055,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
415197,COMMUNITY COORDINATOR,ADMINISTRATION & HUMAN RESOURCES COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Social Worker,Community
415197,COMMUNITY COORDINATOR,ADMINISTRATION & HUMAN RESOURCES COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Social Worker,Community
415211,CITY RESEARCH SCIENTIST,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Researcher,	Technology & Data
415211,CITY RESEARCH SCIENTIST,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Researcher,	Technology & Data
415230,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
415230,AGENCY ATTORNEY INTERNE,LEGAL AFFAIRS,Legal/Attorney,Legal
415286,CONFIDENTIAL INVESTIGATOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
415286,CONFIDENTIAL INVESTIGATOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
415290,INDUSTRIAL HYGIENIST,HEALTH,Medical Service,Health
415290,INDUSTRIAL HYGIENIST,HEALTH,Medical Service,Health
415299,SCIENTIST (RADIATION CONTROL),"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Researcher,Public Safety
415299,SCIENTIST (RADIATION CONTROL),"HEALTH PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Researcher,Public Safety
415314,CERT IT DEVELOPER (APP),"TECHNOLOGY, DATA & INNOVATION",City Officer,	Technology & Data
415314,CERT IT DEVELOPER (APP),"TECHNOLOGY, DATA & INNOVATION",City Officer,	Technology & Data
415319,PRINCIPAL NUTRITION CONSULTANT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS HEALTH SOCIAL SERVICES,Specialist w/o Job Aspect,Community
415319,PRINCIPAL NUTRITION CONSULTANT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS HEALTH SOCIAL SERVICES,Specialist w/o Job Aspect,Community
415351,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
415351,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
415354,CERTIFIED IT ADMINISTRATOR (LA,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
415482,CITY RESEARCH SCIENTIST,"HEALTH POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Researcher,Public Safety
415482,CITY RESEARCH SCIENTIST,"HEALTH POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Researcher,Public Safety
415525,COMPUTER OPERATIONS MANAGER (S,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
415525,COMPUTER OPERATIONS MANAGER (S,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
415533,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
415533,CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
415541,SPECIAL ASSISTANT (DESIGN AND,"FINANCE, ACCOUNTING, & PROCUREMENT",Assistant,Finance
415541,SPECIAL ASSISTANT (DESIGN AND,"FINANCE, ACCOUNTING, & PROCUREMENT",Assistant,Finance
415570,ADMINISTRATIVE PSYCHOLOGIST,HEALTH,Medical Service,Health
415570,ADMINISTRATIVE PSYCHOLOGIST,HEALTH,Medical Service,Health
415587,PRINCIPAL ADMINISTRATIVE ASSOC,CONSTITUENT SERVICES & COMMUNITY PROGRAMS BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
415587,PRINCIPAL ADMINISTRATIVE ASSOC,CONSTITUENT SERVICES & COMMUNITY PROGRAMS BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
415594,ADMINISTRATIVE  PROGRAM OFFICE,CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS SOCIAL SERVICES,City Officer,Community
415594,ADMINISTRATIVE  PROGRAM OFFICE,CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS SOCIAL SERVICES,City Officer,Community
415743,COLLEGE AIDE (ALL CITY DEPTS),"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS POLICY, RESEARCH & ANALYSIS SOCIAL SERVICES",Assistant,Community
415743,COLLEGE AIDE (ALL CITY DEPTS),"ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS POLICY, RESEARCH & ANALYSIS SOCIAL SERVICES",Assistant,Community
415745,COLLEGE AIDE (ALL CITY DEPTS),ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS SOCIAL SERVICES,Assistant,Community
415745,COLLEGE AIDE (ALL CITY DEPTS),ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS SOCIAL SERVICES,Assistant,Community
415747,COLLEGE AIDE (ALL CITY DEPTS),ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS SOCIAL SERVICES,Assistant,Community
415747,COLLEGE AIDE (ALL CITY DEPTS),ADMINISTRATION & HUMAN RESOURCES CONSTITUENT SERVICES & COMMUNITY PROGRAMS SOCIAL SERVICES,Assistant,Community
415755,RESEARCH PROJECTS COOR(MA)-MGR,"TECHNOLOGY, DATA & INNOVATION",Researcher,	Technology & Data
415755,RESEARCH PROJECTS COOR(MA)-MGR,"TECHNOLOGY, DATA & INNOVATION",Researcher,	Technology & Data
415764,ADMINISTRATIVE ACCOUNTANT,"FINANCE, ACCOUNTING, & PROCUREMENT",Accountant,Finance
415764,ADMINISTRATIVE ACCOUNTANT,"FINANCE, ACCOUNTING, & PROCUREMENT",Accountant,Finance
415809,COMMUNITY ASSOCIATE,"ADMINISTRATION & HUMAN RESOURCES LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Social Worker,Community
415809,COMMUNITY ASSOCIATE,"ADMINISTRATION & HUMAN RESOURCES LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Social Worker,Community
415841,STAFF ANALYST,HEALTH,Analyst,Health
415841,STAFF ANALYST,HEALTH,Analyst,Health
415862,EXECUTIVE AGENCY COUNSEL,LEGAL AFFAIRS,Counsel,Legal
415862,EXECUTIVE AGENCY COUNSEL,LEGAL AFFAIRS,Counsel,Legal
415910,CLERICAL ASSOCIATE,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Claim Assoviate,Community
415913,AGENCY ATTORNEY INTERNE,HEALTH LEGAL AFFAIRS,Legal/Attorney,Legal
415913,AGENCY ATTORNEY INTERNE,HEALTH LEGAL AFFAIRS,Legal/Attorney,Legal
415922,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
415979,ADMINISTRATIVE CONSTRUCTION PR,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
415979,ADMINISTRATIVE CONSTRUCTION PR,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
415995,ASSOCIATE STAFF ANALYST,LEGAL AFFAIRS,Analyst,Legal
415999,ASSISTANT DISTRICT ATTORNEY (S,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Legal/Attorney,"Policy, Research & Analysis"
415999,ASSISTANT DISTRICT ATTORNEY (S,"LEGAL AFFAIRS POLICY, RESEARCH & ANALYSIS",Legal/Attorney,"Policy, Research & Analysis"
416050,YOUTH DEVELOPMENT SPECIALIST,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT SOCIAL SERVICES",City Officer,Public Safety
416050,YOUTH DEVELOPMENT SPECIALIST,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT SOCIAL SERVICES",City Officer,Public Safety
416052,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
416052,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
416057,COMPUTER OPERATIONS MANAGER (S,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
416057,COMPUTER OPERATIONS MANAGER (S,"TECHNOLOGY, DATA & INNOVATION",Manager,	Technology & Data
416074,ELECTRICIAN (AUTOMOBILE),BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
416074,ELECTRICIAN (AUTOMOBILE),BUILDING OPERATIONS & MAINTENANCE,Repair Service,Operation & Maintenance
416077,YOUTH COORDINATOR (YOUTH SERVI,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Youth/Child Development Officer,Community
416077,YOUTH COORDINATOR (YOUTH SERVI,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Youth/Child Development Officer,Community
416113,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
416113,ASSISTANT CIVIL ENGINEER,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
416130,CLERICAL ASSOCIATE,HEALTH,Claim Assoviate,Health
416130,CLERICAL ASSOCIATE,HEALTH,Claim Assoviate,Health
416149,COMPUTER SYSTEMS MANAGER,"TECHNOLOGY, DATA & INNOVATION POLICY, RESEARCH & ANALYSIS",Manager,	Technology & Data
416153,METAL WORK MECHANIC,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
416153,METAL WORK MECHANIC,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
416166,CITY RESEARCH SCIENTIST,"HEALTH POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
416166,CITY RESEARCH SCIENTIST,"HEALTH POLICY, RESEARCH & ANALYSIS",Researcher,"Policy, Research & Analysis"
416169,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
416169,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
416193,ADMINISTRATIVE STAFF ANALYST (,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
416193,ADMINISTRATIVE STAFF ANALYST (,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
416201,ADMINISTRATIVE COMMUNITY RELAT,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
416201,ADMINISTRATIVE COMMUNITY RELAT,"FINANCE, ACCOUNTING, & PROCUREMENT",Social Worker,Finance
416229,MACHINIST,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
416229,MACHINIST,BUILDING OPERATIONS & MAINTENANCE,Mechanical Specialist,Operation & Maintenance
416253,CASEWORKER,SOCIAL SERVICES,Social Worker,Social Service
416253,CASEWORKER,SOCIAL SERVICES,Social Worker,Social Service
416272,CIVIL ENGINEERING INTERN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
416272,CIVIL ENGINEERING INTERN,"ENGINEERING, ARCHITECTURE, & PLANNING",Engineer,"Engineering, Architecture, & Planning"
416332,STAFF ANALYST,ADMINISTRATION & HUMAN RESOURCES,Analyst,Community
416346,EXECUTIVE AGENCY COUNSEL,LEGAL AFFAIRS,Counsel,Legal
416346,EXECUTIVE AGENCY COUNSEL,LEGAL AFFAIRS,Counsel,Legal
416372,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
416372,AGENCY ATTORNEY,LEGAL AFFAIRS,Legal/Attorney,Legal
416409,CITY CUSTODIAL ASSISTANT,HEALTH BUILDING OPERATIONS & MAINTENANCE,Assistant,Operation & Maintenance
416409,CITY CUSTODIAL ASSISTANT,HEALTH BUILDING OPERATIONS & MAINTENANCE,Assistant,Operation & Maintenance
416442,ADMINISTRATIVE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Architector,"Engineering, Architecture, & Planning"
416442,ADMINISTRATIVE ARCHITECT,"ENGINEERING, ARCHITECTURE, & PLANNING",Architector,"Engineering, Architecture, & Planning"
416449,IT SERVICE MANAGEMENT SPECIALI,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
416449,IT SERVICE MANAGEMENT SPECIALI,"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
416466,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
416466,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
416480,ADMINISTRATIVE BUSINESS PROMOT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
416480,ADMINISTRATIVE BUSINESS PROMOT,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Administration,Community
416481,STRATEGIC INITIATIVE SPECIALIS,CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Social Worker,Community
416481,STRATEGIC INITIATIVE SPECIALIS,CONSTITUENT SERVICES & COMMUNITY PROGRAMS COMMUNICATIONS & INTERGOVERNMENTAL AFFAIRS,Social Worker,Community
416502,COMPUTER SPECIALIST (SOFTWARE),"TECHNOLOGY, DATA & INNOVATION",Computer Specialist,	Technology & Data
416508,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
416508,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS,Social Worker,Community
416509,CONFIDENTIAL INVESTIGATOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
416509,CONFIDENTIAL INVESTIGATOR,"PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Investigator,Public Safety
416514,ADMINISTRATIVE SUPERVISOR OF B,BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
416514,ADMINISTRATIVE SUPERVISOR OF B,BUILDING OPERATIONS & MAINTENANCE,Administration,Operation & Maintenance
416542,ADMINISTRATIVE STAFF ANALYST (,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Analyst,Community
416542,ADMINISTRATIVE STAFF ANALYST (,"ADMINISTRATION & HUMAN RESOURCES POLICY, RESEARCH & ANALYSIS",Analyst,Community
416545,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
416545,BUDGET ANALYST (OMB),"FINANCE, ACCOUNTING, & PROCUREMENT POLICY, RESEARCH & ANALYSIS",Analyst,Finance
416577,ADMINISTRATIVE PSYCHOLOGIST,ADMINISTRATION & HUMAN RESOURCES HEALTH,Medical Service,Community
416577,ADMINISTRATIVE PSYCHOLOGIST,ADMINISTRATION & HUMAN RESOURCES HEALTH,Medical Service,Community
416701,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT PUBLIC SAFETY, INSPECTIONS, & ENFORCEMENT",Analyst,Public Safety
416706,RESEARCH PROJECTS COOR(MA)-MGR,"TECHNOLOGY, DATA & INNOVATION",Researcher,	Technology & Data
416706,RESEARCH PROJECTS COOR(MA)-MGR,"TECHNOLOGY, DATA & INNOVATION",Researcher,	Technology & Data
416736,CITY MEDICAL SPECIALIST (PART-,HEALTH,Medical Service,Health
416736,CITY MEDICAL SPECIALIST (PART-,HEALTH,Medical Service,Health
416739,CLERICAL ASSOCIATE,ADMINISTRATION & HUMAN RESOURCES SOCIAL SERVICES,Claim Assoviate,Community
416746,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
416746,PROCUREMENT ANALYST,"FINANCE, ACCOUNTING, & PROCUREMENT",Analyst,Finance
416782,COMMUNITY COORDINATOR,SOCIAL SERVICES,Social Worker,Social Service
416846,CHAPLAIN,SOCIAL SERVICES,Other,Social Service
416846,CHAPLAIN,SOCIAL SERVICES,Other,Social Service
416881,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS HEALTH,Social Worker,Community
416881,COMMUNITY COORDINATOR,CONSTITUENT SERVICES & COMMUNITY PROGRAMS HEALTH,Social Worker,Community
416889,COMMUNITY COORDINATOR,HEALTH,Social Worker,Health
416889,COMMUNITY COORDINATOR,HEALTH,Social Worker,Health
416962,CONTRACT SPECIALIST,"FINANCE, ACCOUNTING, & PROCUREMENT",Specialist w/o Job Aspect,Finance
416962,CONTRACT SPECIALIST,"FINANCE, ACCOUNTING, & PROCUREMENT",Specialist w/o Job Aspect,Finance
417085,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
417085,CONSTRUCTION PROJECT MANAGER,"ENGINEERING, ARCHITECTURE, & PLANNING",Construction,"Engineering, Architecture, & Planning"
